,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2933,1,0,0,0,39,0,0,1,1,1,0,1,1,0,2,1,3,48.95,1880.85,1
2934,0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,0,2,26.0,684.05,0
2935,1,0,0,0,53,1,2,2,0,0,0,0,1,0,2,0,1,85.45,4517.25,1
2936,1,0,1,1,1,1,1,2,0,0,0,0,0,1,2,0,0,80.0,80.0,1
2937,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,1,29.95,29.95,1
2938,1,0,1,1,18,1,1,2,0,0,0,1,0,1,2,1,0,85.6,1601.5,0
2939,1,0,0,0,46,1,1,0,2,2,2,2,2,2,0,0,1,20.05,902.0,0
2940,1,0,0,0,3,1,1,2,0,0,0,0,1,0,2,0,0,79.25,267.6,1
2941,0,0,0,1,12,1,1,1,0,0,0,0,0,0,2,1,0,44.55,480.6,1
2942,1,0,0,0,14,0,0,1,0,0,1,1,1,1,2,1,0,55.0,771.95,0
2943,1,1,0,0,5,1,1,2,0,0,0,0,0,0,2,1,2,70.25,331.9,1
2944,1,0,1,1,28,1,1,2,0,1,1,0,1,1,1,0,1,100.35,2799.0,0
2945,1,1,1,0,59,1,2,2,0,0,0,0,1,1,2,1,1,93.85,5574.75,1
2946,1,0,0,0,10,1,1,1,0,0,0,0,0,0,2,1,3,44.85,435.4,1
2947,0,0,1,0,21,1,1,1,1,0,1,1,1,1,1,0,2,80.9,1714.95,0
2948,0,1,0,0,5,0,0,1,0,0,0,0,1,1,2,0,0,45.7,198.0,1
2949,0,0,1,1,10,1,2,0,2,2,2,2,2,2,0,0,3,26.1,225.55,0
2950,1,1,0,0,5,1,1,2,0,0,0,0,0,0,2,1,2,71.45,371.6,0
2951,1,0,1,0,9,1,1,2,0,1,1,0,0,0,2,1,0,79.9,741.7,1
2952,0,0,0,0,11,1,2,2,0,0,1,0,1,1,2,1,1,97.85,1105.4,1
2953,1,0,1,0,47,1,1,1,0,1,1,0,1,1,0,0,0,73.6,3522.65,0
2954,1,0,0,0,3,0,0,1,1,0,1,1,0,0,2,0,2,41.35,107.25,0
2955,1,0,0,0,1,1,1,2,0,0,0,1,0,0,2,1,0,75.9,75.9,1
2956,1,0,0,1,23,0,0,1,1,1,0,1,0,0,1,0,1,40.65,947.4,0
2957,0,1,0,0,16,1,1,2,0,0,0,1,1,1,2,1,0,94.45,1511.2,1
2958,1,0,0,0,27,1,1,1,1,0,1,1,1,1,1,0,0,81.7,2212.55,0
2959,1,0,1,1,68,1,2,0,2,2,2,2,2,2,0,0,2,25.75,1686.15,0
2960,0,0,0,0,2,0,0,1,0,1,0,0,1,1,2,0,0,51.4,96.8,0
2961,1,0,0,1,5,1,1,0,2,2,2,2,2,2,2,0,3,20.35,122.0,0
2962,1,1,0,0,67,1,2,2,0,0,0,0,0,0,2,1,2,75.7,5060.85,0
2963,0,0,0,0,52,1,1,1,1,0,1,1,0,0,1,0,3,57.95,3042.25,0
2964,1,0,1,0,29,1,2,2,0,1,1,0,0,0,2,1,0,85.8,2440.25,0
2965,0,0,0,0,1,1,1,2,0,0,0,0,0,0,2,0,0,70.1,70.1,0
2966,0,0,0,0,4,1,1,2,0,0,0,0,0,0,2,1,0,70.15,268.35,1
2967,0,0,0,0,69,1,2,1,1,0,1,1,1,1,0,1,3,85.35,5897.4,0
2968,0,0,0,0,16,0,0,1,1,0,0,0,1,0,2,1,0,38.9,664.4,0
2969,1,0,1,0,24,1,2,2,0,0,0,0,1,1,2,1,0,93.0,2248.05,0
2970,0,0,0,0,42,1,1,2,0,1,1,1,1,1,2,1,1,103.8,4327.5,0
2971,0,0,0,0,60,0,0,1,0,1,0,0,1,1,2,1,0,50.8,3027.4,1
2972,1,0,0,1,10,1,2,2,0,0,0,0,1,1,2,0,0,95.2,930.4,1
2973,0,0,0,0,9,1,1,1,0,0,0,1,1,0,2,1,1,59.5,530.05,0
2974,0,0,1,0,24,1,1,1,0,1,0,0,1,1,2,1,1,69.45,1614.05,0
2975,1,0,0,0,18,1,1,0,2,2,2,2,2,2,2,0,2,20.05,358.5,0
2976,0,0,1,1,72,1,2,2,1,1,1,1,1,1,0,1,1,115.6,8220.4,0
2977,0,0,1,1,64,1,2,2,1,0,0,1,0,0,2,1,1,86.8,5327.25,0
2978,1,0,0,0,2,1,1,0,2,2,2,2,2,2,2,0,2,19.4,50.6,0
2979,1,0,1,0,68,1,2,1,1,1,1,1,1,1,0,1,3,90.8,6302.85,0
2980,0,0,1,1,1,1,2,2,1,0,1,0,1,1,2,1,0,102.45,102.45,1
2981,0,0,1,0,59,1,1,0,2,2,2,2,2,2,1,0,2,20.35,1267.0,0
2982,1,0,1,0,50,1,2,2,0,1,0,0,1,1,1,1,0,98.25,4858.7,0
2983,0,0,1,1,72,1,2,2,1,0,1,1,1,1,0,1,1,110.45,8058.85,0
2984,0,0,0,0,57,1,2,2,0,1,0,1,0,1,1,0,0,94.7,5468.95,0
2985,0,1,0,0,18,1,1,0,2,2,2,2,2,2,1,0,1,20.35,369.6,0
2986,0,0,0,0,62,1,2,2,1,1,1,1,1,1,1,1,3,115.05,7133.45,0
2987,1,0,1,0,24,1,1,0,2,2,2,2,2,2,1,0,2,20.1,533.9,0
2988,1,0,1,1,37,0,0,1,1,1,1,0,0,0,2,0,1,40.2,1448.8,1
2989,0,0,1,1,5,1,1,2,0,0,0,1,1,0,2,1,0,85.75,470.95,1
2990,0,0,0,0,3,1,1,2,0,0,0,0,0,0,2,1,1,69.55,222.3,1
2991,1,0,1,0,29,1,1,2,0,0,1,0,0,0,2,1,3,75.3,2263.4,0
2992,0,0,1,0,31,1,1,1,0,0,0,1,0,0,2,1,2,49.2,1498.55,0
2993,1,0,1,1,24,1,1,0,2,2,2,2,2,2,1,1,3,20.8,469.65,0
2994,0,0,1,0,18,1,1,2,1,0,0,0,0,0,2,0,0,74.8,1438.05,0
2995,0,0,1,1,17,1,1,2,1,0,0,1,1,0,2,0,0,91.85,1574.45,1
2996,0,0,0,0,69,1,2,1,1,1,0,1,0,0,0,1,2,66.9,4577.9,0
2997,0,0,0,1,48,1,1,0,2,2,2,2,2,2,1,0,2,19.95,936.7,0
2998,1,0,1,1,54,1,1,0,2,2,2,2,2,2,0,0,3,20.4,1090.6,0
2999,0,0,0,0,13,1,2,1,1,0,1,0,1,1,2,1,0,78.75,995.35,0
3000,0,1,1,1,22,1,2,2,0,0,0,0,1,0,2,0,1,85.35,1961.6,0
3001,1,0,0,0,18,0,0,1,0,0,0,0,0,0,2,0,2,25.15,476.8,0
3002,0,0,1,0,16,1,2,2,1,1,1,0,0,0,2,0,0,90.7,1374.9,0
3003,1,0,0,0,5,1,1,2,0,0,0,0,1,0,2,1,0,80.6,415.55,1
3004,0,0,0,0,53,1,1,0,2,2,2,2,2,2,0,0,2,20.25,1048.45,0
3005,1,1,0,0,44,1,1,2,0,0,1,0,0,0,2,0,0,73.85,3122.4,0
3006,1,0,0,0,44,1,1,2,0,1,0,1,1,1,2,0,0,100.55,4398.15,1
3007,0,0,0,0,70,1,2,1,1,1,1,1,1,1,0,0,3,89.75,6367.2,0
3008,0,0,1,0,6,1,2,2,0,1,1,0,1,1,2,1,0,105.3,545.2,1
3009,0,0,1,0,33,1,1,1,0,0,0,1,0,0,1,1,2,51.45,1758.9,0
3010,0,0,0,0,11,1,1,0,2,2,2,2,2,2,1,0,2,20.0,211.95,0
3011,0,0,1,1,72,1,2,0,2,2,2,2,2,2,0,0,1,24.45,1709.1,0
3012,0,0,1,0,9,1,1,2,0,0,0,0,0,1,2,1,0,79.75,769.1,0
3013,1,1,1,0,63,0,0,1,1,0,0,1,0,0,1,0,1,36.1,2298.9,0
3014,0,0,0,1,3,1,1,0,2,2,2,2,2,2,1,1,3,20.55,57.4,0
3015,1,0,0,0,66,1,1,2,1,0,1,1,1,1,0,1,1,105.65,6844.5,0
3016,0,0,0,0,66,0,0,1,1,1,1,1,1,1,0,1,1,62.5,4136.4,0
3017,0,0,0,0,1,1,1,2,0,0,0,0,0,0,2,0,2,71.1,71.1,0
3018,0,0,0,0,30,1,1,2,0,0,0,1,1,1,1,1,1,94.4,2638.1,0
3019,1,0,0,0,13,1,1,2,0,0,0,0,0,0,2,1,0,70.15,931.75,0
3020,0,0,1,1,72,1,2,1,1,1,1,1,0,1,0,1,1,79.5,5661.7,0
3021,0,0,1,1,8,1,2,1,0,1,0,0,0,0,2,0,0,55.75,446.8,0
3022,1,0,1,1,28,1,2,2,1,1,0,0,1,1,1,0,0,106.1,2847.4,1
3023,0,0,1,0,65,1,2,2,1,0,1,0,1,1,2,1,0,105.05,6914.95,0
3024,0,1,1,0,11,1,1,2,0,0,0,1,1,0,2,1,0,82.9,880.05,0
3025,0,0,1,0,26,1,1,0,2,2,2,2,2,2,1,0,2,19.2,459.6,0
3026,1,1,1,0,59,0,0,1,0,1,0,0,1,1,2,1,0,50.25,2997.45,0
3027,1,0,1,1,67,1,1,0,2,2,2,2,2,2,0,1,3,19.4,1284.2,0
3028,0,0,1,0,71,1,1,0,2,2,2,2,2,2,0,0,3,19.85,1379.6,0
3029,1,1,1,0,57,1,2,1,0,1,1,0,1,0,1,1,3,71.1,4140.1,0
3030,0,0,1,0,71,0,0,1,0,0,1,1,0,1,0,1,0,47.05,3263.6,0
3031,1,0,0,0,57,1,1,0,2,2,2,2,2,2,0,0,3,20.55,1252.85,0
3032,1,0,1,1,72,1,2,0,2,2,2,2,2,2,0,0,2,26.1,1851.45,0
3033,1,0,1,0,1,1,1,2,0,0,1,0,0,0,2,0,3,75.35,75.35,0
3034,1,1,1,0,15,1,2,2,1,0,1,0,1,0,2,1,0,96.5,1392.25,0
3035,0,0,0,0,4,1,2,2,1,0,0,0,0,0,2,1,0,80.15,319.85,0
3036,0,0,0,0,23,0,0,1,0,0,0,0,1,1,2,1,0,44.95,996.85,0
3037,1,1,0,0,71,1,2,2,0,1,0,1,1,1,0,1,0,106.8,7623.2,0
3038,0,0,1,1,45,1,2,1,1,1,1,1,1,0,2,0,2,81.3,3541.1,0
3039,1,0,1,0,64,1,2,2,1,0,1,1,1,1,1,1,2,108.5,6880.85,0
3040,1,0,0,0,20,1,2,1,1,0,0,1,0,0,2,0,1,59.2,1191.2,0
3041,0,0,0,0,31,1,2,2,0,0,0,1,0,0,2,1,3,79.85,2404.15,1
3042,1,1,0,0,3,1,2,2,0,0,0,0,1,1,2,1,0,94.85,335.75,0
3043,1,0,1,0,20,1,1,0,2,2,2,2,2,2,1,0,2,20.65,417.5,0
3044,1,0,1,1,57,1,1,2,0,1,1,0,1,1,1,1,3,97.55,5598.0,0
3045,1,1,0,0,8,0,0,1,0,0,1,0,0,0,2,1,0,29.4,221.9,1
3046,1,0,1,1,33,1,1,0,2,2,2,2,2,2,1,1,1,19.45,600.25,0
3047,0,0,1,1,67,0,0,1,1,1,1,1,1,0,0,0,3,54.2,3623.95,0
3048,0,0,1,1,71,1,1,1,1,0,1,1,1,1,0,1,3,82.0,5999.85,0
3049,1,0,0,0,59,1,1,1,0,0,1,1,1,0,2,1,0,64.65,3735.45,0
3050,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,20.45,20.45,0
3051,0,0,1,0,57,1,2,1,0,1,1,1,1,0,1,0,1,74.6,4368.95,0
3052,0,0,0,1,1,1,1,1,0,0,1,0,0,1,2,0,0,59.2,59.2,1
3053,1,0,0,0,9,1,2,2,0,1,0,0,1,1,2,1,3,99.3,918.75,0
3054,0,0,0,0,4,1,1,0,2,2,2,2,2,2,2,1,3,20.15,68.45,0
3055,1,0,0,0,72,1,2,1,1,1,1,1,1,1,0,0,3,88.55,6362.35,0
3056,0,0,1,1,62,1,2,2,0,1,0,1,1,1,1,1,3,106.05,6703.5,0
3057,0,0,0,0,5,1,1,2,0,0,0,0,1,0,2,0,0,80.2,384.25,0
3058,1,0,0,0,22,1,1,2,0,1,1,1,0,1,2,1,1,94.95,2142.8,0
3059,1,0,1,1,35,1,2,0,2,2,2,2,2,2,0,0,1,25.45,809.25,0
3060,1,0,0,0,12,1,1,2,0,0,0,0,0,1,2,1,1,79.95,1043.4,0
3061,0,0,0,1,28,1,1,0,2,2,2,2,2,2,2,0,2,20.25,535.35,0
3062,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,20.4,20.4,0
3063,1,0,1,0,67,1,2,2,0,1,1,0,1,1,1,0,0,104.1,7040.85,1
3064,1,0,1,1,72,1,2,2,1,1,0,1,0,1,0,1,3,97.75,6991.6,0
3065,1,0,1,0,38,1,2,2,1,0,1,1,1,1,1,1,0,110.7,4428.6,0
3066,1,0,1,0,14,1,1,1,0,0,0,1,0,0,2,0,1,48.8,664.4,0
3067,1,0,0,0,47,1,1,1,1,1,1,1,1,1,1,1,1,86.95,4138.9,0
3068,1,0,1,1,63,1,2,0,2,2,2,2,2,2,0,0,3,24.65,1574.5,0
3069,0,0,0,0,37,0,0,1,0,0,0,1,0,0,2,0,3,28.6,973.55,1
3070,0,1,0,0,1,1,2,2,0,0,0,0,0,0,2,1,0,74.2,74.2,1
3071,0,0,1,0,37,1,1,0,2,2,2,2,2,2,1,1,1,19.85,717.5,0
3072,1,0,1,0,9,0,0,1,0,0,0,1,1,0,2,0,2,40.65,328.95,1
3073,1,0,1,0,60,1,1,1,1,0,0,0,1,0,1,1,2,59.8,3561.15,0
3074,0,0,0,0,57,1,2,2,1,1,0,1,0,0,2,1,1,87.55,4884.85,0
3075,0,0,0,1,41,1,1,1,0,0,0,0,0,0,2,0,1,45.2,1841.9,0
3076,0,0,0,1,50,1,1,1,1,0,1,1,1,0,1,1,3,70.8,3478.15,0
3077,1,0,0,0,4,1,1,1,0,0,0,1,0,0,2,1,2,50.8,202.3,0
3078,1,0,1,1,9,1,2,2,0,0,1,0,0,0,2,1,1,79.35,661.25,1
3079,1,0,1,0,36,1,2,2,0,0,0,0,1,1,2,1,0,95.4,3474.2,0
3080,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,24.35,41.85,1
3081,1,0,1,1,65,1,2,2,1,1,1,1,0,0,0,0,3,94.55,6078.75,0
3082,0,0,0,0,36,1,1,1,1,1,1,1,1,1,1,0,1,85.85,3003.55,0
3083,0,0,0,0,5,1,1,0,2,2,2,2,2,2,2,0,2,20.15,117.95,0
3084,1,1,1,0,71,1,2,2,1,1,1,0,1,1,2,1,0,107.5,7713.55,0
3085,1,0,0,1,3,1,2,0,2,2,2,2,2,2,0,1,2,26.4,121.25,0
3086,0,0,1,0,55,1,1,0,2,2,2,2,2,2,1,0,0,19.7,1140.05,0
3087,1,0,0,0,5,1,2,1,0,0,0,0,0,0,2,0,0,47.15,223.15,1
3088,1,0,0,0,1,1,1,1,0,0,0,0,1,0,2,1,2,53.5,53.5,1
3089,1,0,1,1,68,1,1,2,1,0,1,0,0,0,0,0,3,80.35,5375.15,0
3090,0,0,0,0,38,1,1,2,1,1,1,0,0,0,2,1,3,83.9,3233.6,1
3091,0,1,0,0,16,1,2,1,1,0,0,0,0,0,2,1,0,54.1,889.0,0
3092,0,0,0,0,67,1,1,1,1,0,1,1,0,1,1,1,1,72.35,4991.5,0
3093,1,0,1,0,72,1,2,2,1,1,1,1,1,1,0,1,3,116.95,8594.4,0
3094,0,0,0,0,21,1,1,2,0,0,0,0,0,0,2,1,0,68.65,1493.2,0
3095,1,0,0,0,4,1,1,0,2,2,2,2,2,2,2,0,2,19.0,78.9,0
3096,0,0,0,0,3,0,0,1,0,1,0,0,0,0,2,0,2,29.2,98.5,0
3097,1,0,1,1,69,1,2,2,0,0,0,1,1,1,0,1,0,99.35,6856.45,0
3098,1,1,0,0,2,1,2,2,0,0,0,0,1,1,2,1,0,93.85,196.75,1
3099,1,0,1,1,70,1,2,2,0,1,0,0,1,1,0,0,1,98.3,6859.5,1
3100,0,0,1,1,1,1,1,0,2,2,2,2,2,2,2,1,0,21.0,21.0,1
3101,1,0,0,0,2,1,1,0,2,2,2,2,2,2,2,1,2,19.65,38.8,0
3102,1,0,1,1,11,1,1,2,0,0,0,0,1,1,2,0,0,90.6,1020.2,0
3103,0,0,0,0,13,1,2,2,1,1,0,0,1,0,2,1,0,96.65,1244.5,1
3104,1,0,1,1,60,1,1,0,2,2,2,2,2,2,0,0,3,19.65,1161.75,0
3105,1,1,1,0,20,1,1,2,0,1,0,0,0,0,2,1,0,73.65,1463.5,1
3106,1,0,0,0,37,0,0,1,0,0,0,0,1,0,0,0,3,35.8,1316.9,0
3107,1,0,1,0,30,1,1,0,2,2,2,2,2,2,1,0,3,20.7,587.1,0
3108,1,0,1,1,60,1,2,2,0,1,0,1,1,1,2,1,1,103.75,5969.95,0
3109,0,0,1,0,35,1,1,2,0,0,0,0,0,0,2,1,0,70.3,2416.55,1
3110,1,1,0,0,50,1,2,2,0,0,0,0,1,1,2,1,0,95.7,4816.7,1
3111,0,0,1,0,71,1,2,2,1,1,0,0,1,0,1,0,2,95.65,6856.95,0
3112,0,1,0,0,8,1,1,2,0,0,1,0,0,0,2,1,1,74.05,600.15,0
3113,0,0,0,0,38,1,2,0,2,2,2,2,2,2,1,1,0,24.25,914.4,0
3114,1,0,0,0,72,1,1,0,2,2,2,2,2,2,0,0,1,19.85,1434.1,0
3115,0,1,1,0,42,1,2,2,0,1,1,0,1,0,2,1,0,95.55,3930.6,0
3116,0,0,1,1,57,1,1,2,0,1,0,0,1,1,1,1,0,95.0,5535.8,0
3117,0,0,1,0,60,1,2,2,0,1,1,1,1,1,0,1,3,110.8,6640.7,0
3118,1,0,1,1,71,1,2,0,2,2,2,2,2,2,0,0,3,25.35,1847.55,0
3119,1,0,0,0,11,1,2,0,2,2,2,2,2,2,2,0,3,23.15,245.2,1
3120,1,0,0,0,40,1,1,1,0,0,0,1,0,0,2,1,0,51.1,2092.9,0
3121,0,0,1,0,42,1,2,1,1,0,1,1,1,1,0,0,3,84.35,3571.6,0
3122,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,2,44.45,44.45,1
3123,1,0,1,1,47,1,1,2,1,0,1,0,0,1,2,0,0,90.05,4137.2,0
3124,1,0,1,1,50,1,1,1,1,0,0,1,1,1,1,0,0,75.5,4025.6,0
3125,1,0,1,1,10,0,0,1,1,1,1,1,0,1,0,0,3,53.7,521.0,0
3126,1,0,1,0,72,1,2,1,0,1,1,1,1,1,0,1,3,85.45,6227.5,0
3127,1,0,1,0,72,1,2,2,0,1,0,0,1,1,0,1,0,99.4,7285.7,0
3128,1,0,0,0,60,1,2,2,0,0,1,0,1,0,0,1,0,89.55,5231.2,0
3129,0,0,1,0,3,1,2,2,0,0,0,0,0,0,2,1,3,75.15,216.75,1
3130,1,0,0,0,2,1,1,2,0,0,1,1,0,0,2,1,0,79.85,152.45,1
3131,0,0,1,1,1,1,1,2,0,0,0,0,1,0,2,1,2,80.05,80.05,1
3132,0,0,0,0,11,1,2,2,0,0,1,0,1,0,2,1,0,89.2,990.3,0
3133,0,0,1,1,49,1,2,2,0,1,0,0,1,1,2,1,0,98.35,4889.2,0
3134,0,1,1,0,70,1,2,2,1,1,1,1,1,1,0,1,0,113.65,7714.65,0
3135,0,1,0,0,2,1,1,2,0,0,0,0,0,0,2,0,0,70.75,154.85,1
3136,1,1,1,0,16,1,2,2,0,0,1,0,1,1,2,1,0,98.75,1587.55,1
3137,1,0,1,0,10,1,1,2,0,1,0,1,1,1,2,1,0,99.85,990.9,1
3138,0,0,1,1,56,1,2,1,1,1,0,0,0,1,1,0,1,68.75,3815.4,0
3139,0,0,0,0,48,1,2,2,0,0,1,1,1,1,2,1,0,103.85,4946.05,0
3140,1,1,1,0,72,1,2,0,2,2,2,2,2,2,0,1,1,25.0,1802.55,0
3141,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,20.9,20.9,1
3142,0,0,1,0,29,1,1,0,2,2,2,2,2,2,0,1,2,19.55,521.8,0
3143,1,0,0,0,25,1,2,0,2,2,2,2,2,2,1,0,1,25.3,676.35,1
3144,0,0,0,0,68,1,1,1,1,0,1,0,0,0,1,1,3,54.45,3674.95,0
3145,1,0,0,0,2,1,1,2,0,0,0,0,0,0,2,1,0,69.8,146.65,0
3146,0,0,1,1,42,1,1,2,0,0,0,0,1,0,2,1,3,77.95,3384.0,1
3147,0,0,1,1,6,1,1,0,2,2,2,2,2,2,0,0,2,20.1,100.35,0
3148,1,0,0,0,18,1,1,2,0,1,1,0,1,1,2,0,3,101.3,1794.65,0
3149,1,0,1,0,10,1,1,2,0,0,0,0,0,0,2,1,0,70.3,738.2,1
3150,1,0,0,0,72,1,2,2,0,1,1,0,1,1,0,1,0,103.65,7634.8,0
3151,1,0,1,1,63,1,2,2,0,1,1,0,1,1,0,1,1,104.8,6597.25,0
3152,0,0,0,0,27,1,1,1,0,1,1,1,1,1,1,0,2,78.2,2078.95,0
3153,0,0,1,1,35,1,2,0,2,2,2,2,2,2,0,1,3,25.4,949.8,0
3154,0,0,0,0,18,1,2,2,0,0,0,1,0,1,2,1,0,90.1,1612.75,1
3155,1,0,0,0,11,1,1,2,1,0,0,0,0,0,2,1,0,73.5,791.75,1
3156,1,0,1,1,44,1,1,0,2,2,2,2,2,2,1,0,1,20.6,926.0,0
3157,0,0,0,1,19,1,1,1,1,1,1,0,0,0,2,1,0,60.6,1297.8,0
3158,0,0,1,1,72,1,2,1,1,1,1,1,1,1,0,1,1,93.25,6688.95,0
3159,0,0,0,0,18,1,1,1,0,0,1,0,0,0,2,1,2,50.0,892.7,0
3160,0,1,0,0,18,1,1,1,0,1,0,0,0,0,2,1,3,49.85,865.75,0
3161,0,0,1,0,71,0,0,1,0,1,1,1,1,1,0,1,3,61.4,4310.35,0
3162,0,0,0,0,30,1,1,1,1,1,0,0,0,0,2,1,1,55.3,1530.6,0
3163,1,0,1,1,28,0,0,1,0,1,1,1,1,1,1,1,3,60.0,1682.05,0
3164,0,0,1,0,37,1,2,2,0,0,1,0,0,0,2,1,3,78.95,2839.65,1
3165,1,0,1,1,18,1,1,0,2,2,2,2,2,2,1,0,1,19.8,342.3,0
3166,0,0,1,1,31,1,2,1,0,1,0,1,1,1,0,0,1,80.55,2471.6,0
3167,1,0,0,0,5,1,1,1,0,0,1,1,0,0,2,0,0,56.15,291.45,0
3168,1,1,1,0,30,1,2,2,0,0,0,0,0,0,2,0,2,77.9,2351.45,0
3169,0,0,1,0,49,1,2,1,1,1,1,0,0,1,1,0,0,71.8,3472.05,0
3170,1,0,0,0,12,1,1,1,0,0,0,0,0,0,2,1,1,45.4,518.9,1
3171,0,0,0,0,1,1,1,2,0,0,0,0,1,0,2,0,0,78.05,78.05,1
3172,0,0,0,1,4,1,2,2,0,1,0,0,1,0,2,0,2,89.6,365.65,1
3173,1,0,1,0,3,1,1,0,2,2,2,2,2,2,2,1,3,20.55,51.15,1
3174,0,0,0,0,3,1,1,2,0,0,0,0,1,0,2,1,0,79.4,244.65,1
3175,1,0,0,0,37,1,1,1,1,1,1,1,0,0,0,0,1,65.6,2313.8,0
3176,0,0,1,1,23,1,1,1,1,1,1,1,0,0,1,1,2,66.25,1533.8,0
3177,0,0,0,0,23,1,1,2,0,1,0,1,0,0,2,1,2,79.1,1783.75,0
3178,0,1,0,0,45,1,2,2,0,0,1,0,1,1,1,1,1,100.15,4459.8,0
3179,1,0,1,1,22,1,1,0,2,2,2,2,2,2,1,0,1,20.25,488.25,0
3180,1,0,0,0,24,1,2,2,0,1,0,0,1,1,2,1,1,99.65,2404.85,0
3181,1,0,0,0,48,1,1,0,2,2,2,2,2,2,0,0,3,19.85,916.0,0
3182,1,0,1,1,3,1,1,1,0,1,1,0,0,0,2,1,2,56.15,168.15,1
3183,0,1,0,0,8,1,1,2,0,1,0,0,1,0,2,1,0,87.1,713.6,0
3184,1,0,0,0,44,0,0,1,0,1,1,0,1,1,1,1,2,53.95,2375.4,1
3185,0,0,1,0,56,1,2,2,0,1,1,1,0,0,2,0,0,90.55,5116.6,0
3186,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,20.6,20.6,0
3187,1,0,1,1,53,1,1,2,0,1,0,1,1,0,2,1,0,92.55,4779.45,0
3188,1,0,1,1,59,1,1,0,2,2,2,2,2,2,0,0,3,19.3,1192.7,0
3189,0,0,0,0,15,1,2,1,0,0,0,0,0,0,2,0,2,48.85,631.4,0
3190,0,1,0,0,49,1,1,2,0,1,1,0,0,1,1,1,1,89.85,4287.2,0
3191,0,0,1,0,39,0,0,1,1,0,1,0,1,1,2,0,0,55.9,2184.35,1
3192,0,1,0,0,44,1,1,2,0,1,1,0,0,1,1,0,3,89.15,3990.75,0
3193,1,0,0,0,3,1,1,1,0,0,0,0,1,0,2,0,3,53.4,188.7,1
3194,1,1,1,0,16,1,1,2,0,1,0,0,0,0,2,1,3,74.3,1178.25,1
3195,1,0,0,0,5,1,1,1,0,1,0,1,0,1,2,1,1,65.6,339.9,0
3196,0,0,0,0,37,1,2,2,0,0,0,1,1,1,2,0,3,100.3,3541.4,0
3197,0,0,1,0,9,1,1,1,0,1,0,0,0,0,2,0,2,50.85,466.6,0
3198,0,0,1,1,35,1,1,0,2,2,2,2,2,2,0,1,2,19.85,739.35,0
3199,0,0,1,0,7,1,1,2,0,0,1,0,1,0,2,1,0,86.25,587.1,1
3200,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,20.2,20.2,1
3201,0,0,0,0,29,0,0,1,0,0,0,0,0,0,2,1,3,25.1,712.85,1
3202,0,0,1,1,51,1,2,2,1,0,0,1,1,0,1,1,2,95.15,5000.05,0
3203,1,0,0,0,58,1,1,1,0,1,1,1,1,0,0,0,1,70.1,4048.95,0
3204,0,0,1,0,72,1,2,2,0,1,1,1,1,1,1,1,1,108.5,8003.8,0
3205,1,0,1,1,4,0,0,1,1,0,0,0,1,0,2,0,3,38.55,156.1,0
3206,0,0,1,1,64,1,2,2,0,1,1,1,1,1,1,1,0,111.45,7266.95,0
3207,1,1,1,0,68,1,2,2,0,0,1,0,0,0,2,1,3,80.35,5589.3,0
3208,0,1,1,1,62,1,2,2,0,1,1,0,0,1,2,1,3,96.1,6019.35,0
3209,1,0,1,1,37,1,2,2,0,1,1,0,1,0,2,1,0,92.95,3415.25,0
3210,0,0,0,0,43,1,1,0,2,2,2,2,2,2,0,1,1,19.65,779.25,0
3211,0,0,1,1,65,1,2,1,1,1,1,1,1,1,0,0,1,91.55,5963.95,0
3212,1,0,0,0,1,1,2,1,1,1,0,0,0,0,2,0,0,61.15,61.15,0
3213,0,0,1,1,27,1,1,1,1,1,1,1,0,0,1,0,2,66.15,1874.45,0
3214,0,0,1,1,57,1,1,0,2,2,2,2,2,2,0,0,1,19.5,1167.6,0
3215,0,0,1,1,1,1,1,0,2,2,2,2,2,2,2,0,2,20.55,20.55,1
3216,1,0,0,1,43,0,0,1,1,1,1,0,0,0,2,1,0,40.45,1912.85,0
3217,1,0,1,1,48,1,2,2,1,1,1,1,1,1,0,0,3,111.8,5443.65,0
3218,1,0,0,1,41,1,1,2,1,1,1,1,1,1,0,1,0,111.15,4507.15,0
3219,0,0,1,0,68,1,2,2,0,1,1,1,0,0,0,0,3,90.2,6297.65,0
3220,0,0,0,0,15,1,1,1,0,1,0,0,0,0,2,0,0,48.85,736.8,0
3221,0,1,0,0,8,1,1,2,0,0,1,0,1,1,2,1,3,94.45,742.95,1
3222,0,1,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,25.3,77.75,1
3223,0,1,1,0,55,1,2,2,0,1,1,1,0,0,2,0,0,90.45,5044.8,0
